datetime,value,sensor_id,sensor_count,temp_c,humidity_pct,precip_mm,wind_speed_ms,wind_dir_deg,surface_pressure_hpa,lag_1h,lag_6h,lag_12h,lag_24h,roll_mean_3h,roll_mean_6h,roll_mean_24h,roll_mean_7d,roll_std_3h,roll_std_6h,roll_std_24h,hour,hour_sin,hour_cos,month,month_sin,month_cos,day_of_week,dow_sin,dow_cos,is_weekend,day_of_year,sensor_health_mean,sensor_health_min
2021-04-30 21:00:00+00:00,14.88888888888889,,,22.6,98,0.6,1.5,194,987.8,14.777777777777779,14.222222222222221,13.0,12.0,14.666666666666666,14.5,13.296296296296296,13.152263374485596,0.11111111111112443,0.2078698548207927,1.0181744404907072,21,-0.7071067811865477,0.7071067811865474,4,0.8660254037844387,-0.4999999999999998,4,-0.43388373,-0.90096885,0,120,100,100
2021-04-30 22:00:00+00:00,15.0,1304191.0,1.0,22.1,99,2.7,3.7,151,988.1,14.88888888888889,14.333333333333334,14.0,12.0,14.777777777777777,14.611111111111112,13.416666666666666,13.214285714285714,0.11111111111112865,0.20786985482079479,1.0289684968315704,22,-0.5000000000000004,0.8660254037844384,4,0.8660254037844387,-0.4999999999999998,4,-0.43388373,-0.90096885,0,120,100,100
2021-04-30 23:00:00+00:00,16.0,1304191.0,1.0,22.0,99,2.0,4.2,121,988.5,15.0,14.444444444444445,14.0,12.0,14.888888888888891,14.722222222222221,13.541666666666666,13.275862068965518,0.11111111111113287,0.20786985482079742,1.0316060052561336,23,-0.25881904510252157,0.9659258262890681,4,0.8660254037844387,-0.4999999999999998,4,-0.43388373,-0.90096885,0,120,100,100
2021-05-01 00:00:00+00:00,16.0,,,22.4,98,1.1,3.3,174,989.1,16.0,14.555555555555555,14.0,12.0,15.296296296296296,14.981481481481481,13.708333333333334,13.366666666666667,0.6119522830317968,0.5231276626602165,1.0929985053462854,0,0.0,1.0,5,0.49999999999999994,-0.8660254037844387,5,-0.9749279,-0.22252093,1,121,100,100
2021-05-01 01:00:00+00:00,16.0,1304191.0,1.0,23.4,96,0.0,2.5,180,990.2,16.0,14.666666666666666,14.0,12.0,15.666666666666666,15.222222222222221,13.875,13.451612903225806,0.5773502691896384,0.6126243889817995,1.125659584779145,1,0.25881904510252074,0.9659258262890683,5,0.49999999999999994,-0.8660254037844387,5,-0.9749279,-0.22252093,1,121,100,100
2021-05-01 02:00:00+00:00,16.0,,,24.4,89,0.0,2.2,171,990.2,16.0,14.777777777777779,14.11111111111111,12.0,16.0,15.444444444444445,14.041666666666666,13.53125,0.0,0.6126243889818012,1.1320787315502163,2,0.49999999999999994,0.8660254037844387,5,0.49999999999999994,-0.8660254037844387,5,-0.9749279,-0.22252093,1,121,100,100
2021-05-01 03:00:00+00:00,16.0,1304191.0,1.0,25.7,85,0.0,1.8,143,990.1,16.0,14.88888888888889,14.222222222222221,12.0,16.0,15.648148148148147,14.208333333333334,13.606060606060606,0.0,0.5462178223612251,1.1127102019658048,3,0.7071067811865476,0.7071067811865476,5,0.49999999999999994,-0.8660254037844387,5,-0.9749279,-0.22252093,1,121,100,100
2021-05-01 04:00:00+00:00,16.0,1304191.0,1.0,27.5,79,0.1,1.8,169,989.7,16.0,15.0,14.333333333333334,13.0,16.0,15.833333333333334,14.375,13.676470588235293,0.0,0.408248290463887,1.0661494821067372,4,0.8660254037844386,0.5000000000000001,5,0.49999999999999994,-0.8660254037844387,5,-0.9749279,-0.22252093,1,121,100,100
2021-05-01 05:00:00+00:00,16.0,1304191.0,1.0,29.0,74,0.1,2.5,180,988.5,16.0,16.0,14.444444444444445,13.0,16.0,16.0,14.5,13.742857142857142,0.0,0.0,1.0737686277883849,5,0.9659258262890683,0.25881904510252074,5,0.49999999999999994,-0.8660254037844387,5,-0.9749279,-0.22252093,1,121,100,100
2021-05-01 06:00:00+00:00,16.0,,,29.1,70,0.1,2.5,225,987.2,16.0,16.0,14.555555555555555,13.0,16.0,16.0,14.625,13.805555555555555,0.0,0.0,1.0661494821067377,6,1.0,6.123233995736766e-17,5,0.49999999999999994,-0.8660254037844387,5,-0.9749279,-0.22252093,1,121,100,100
